,Title,Price,No. Reviews,Display size,Storage type,CPU Speed,RAM,Rating,Brand,graphics,Processor
535,"HP EliteBook 840 G1 14-inch Ultrabook Laptop PC (Intel Core i5 4th Gen, 8GB RAM, 512GB SSD, WiFi, WebCam, Windows 10 Professional 64-bit)(Renewed)",478.98,715,14.0,SSD,1.6,8,4.1,hp,0,i5
536,"MSI GS66 Stealth 10SGS-071 - 15.6 Inch Full HD 300hz Gaming Laptop, Intel Core i7-10750H, NVIDIA GeForce RTX 2080 Super Max-Q, 16 GB RAM, 1TB NVMe SSD, Windows 10 Home",1999.97,10,15.6,SSD,2.6,16,3.7,other_brand,1,i7
537,"HP Pavilion 17-cd1007na 17.3 Inch Full HD Gaming Laptop - (Shadow Black) (Intel Core i5-10300H, NVIDIA GeForce GTX 1650 Ti (4 GB Dedicated) Graphics, 8 GB RAM, 512 GB SSD, 1 TB HDD, Windows 10 Home)",846.1,455,17.3,Others,2.5,8,4.7,hp,1,i5
538,"Acer Aspire 5 A515-54G 15.6-inch Laptop - (Intel Core i7-10510U, 8GB RAM, 512GB SSD, Nvidia GeForce MX250, Full HD Display, Windows 10, Silver)",730.47,45,15.6,Others,1.8,8,4.4,acer,1,i7
539,"HP Envy 13-aq0000na 13.3-Inch FHD Touch-screen Laptop, Intel Core i5-8265U, 8 GB RAM, 256 GB SSD, NVIDIA GeForce MX250 (2 GB GDDR5 Dedicated) Graphics, Windows 10 Home - Silver",999.99,36,13.3,Flash Memory Solid State,1.6,8,4.4,hp,1,i5
540,"Jumper EZpad GO 2 in 1 Laptop with Stylus Pen, 11.6 Inch IPS Touchscreen Tablet Lightweight, Intel 4GB RAM 128GB eMMC Windows 10 Supports up to 128GB TF Card Extension",319.99,412,11.6,Flash Memory Solid State,2.2,6,4.3,other_brand,0,unknown
541,"Razer Blade 15 Advanced Model 2019 (15.6 Inch 4K OLED Display) Gaming Notebook (Intel Core i7-9750H, 16GB RAM, 512GB SSD, NVIDIA GeForce RTX 2080 Max-Q, Win 10, UK-Layout), Black",2393.46,178,15.6,Flash Memory Solid State,4.5,16,4.3,other_brand,1,i7
542,"BLACK HP CHROMEBOOK 14"" G4 INTEL CELERON N2840 2.16 GHZ 4GB RAM 16GB SSD WEBCAM CHROME OS (Renewed)",219.99,164,14.0,SSD,2.16,4,4.2,hp,0,unknown
543,HP 650 G1 15.6-inch ProBook Notebook Intel Core i5 2.50 GHz Processor 8GB RAM 240GB HDD WebCam USB 3.0 Windows 10 Pro(Renewed),495.0,1,15.6,SSD,2.4,8,5.0,hp,0,i5
544,"Lenovo 14"" ThinkPad T450 Ultrabook - HDF+ (1600x900) Core i5-5300U 16GB 128GB SSD WebCam WiFi Bluetooth USB 3.0 Windows 10 Professional 64-bit PC Laptop (Renewed)",486.99,486,14.0,SSD,2.3,16,4.3,lenovo,0,i5
545,"Dell G5 15.6 inch FHD 120Hz 250 nits WVA Anti-Glare Gaming laptop, Intel Core i5-10300H (4.5 GHz), 8 GB RAM, 512 GB SSD, NVIDIA GeForce GTX 1660Ti 6GB GDDR6, Win 10 Home",1049.0,46,15.6,Flash Memory Solid State,4.5,8,4.2,dell,1,i5
546,"Dell XPS 13 7390 13.3 Inch FHD InfinityEdge Laptop, Intel Core i5-10210U Processor (4.2 GHz), 8 GB RAM, 256 GB NVMe SSD, Fingerprint Reader, Windows 10 Home, silver",799.0,35,13.3,Flash Memory Solid State,4.2,8,4.2,dell,0,i5
547,"HP 11a 11.6"" Chromebook - Intel® Celeron™, 16 GB eMMC, Grey",219.99,4,11.6,EMMC,1.1,4,5.0,hp,0,unknown
548,"HP 15s-eq0031na 15.6 Inch Full HD Laptop - (White) (AMD Ryzen 5 3450U, 8 GB RAM, 256 GB SSD, Windows 10 Home)",499.99,480,15.6,Flash Memory Solid State,2.1,8,4.6,hp,0,amd
549,"HP ENVY x360 13-ar0001na 13.3 Inch FHD Touch-Screen Convertible Laptop - (Black) (AMD Ryzen 5-3500U Quad Core, 8 GB RAM, 256 GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home)",986.0,45,13.3,Flash Memory Solid State,2.1,8,4.4,hp,1,amd
550,"ASUS ROG Zephyrus G14 - GA401II 14"" Full HD 120Hz Gaming Laptop (AMD Ryzen 7 4800H, Nvidia GeForce GTX 1650Ti 6GB Graphics, 512GB PCI-e SSD, 16GB RAM, Windows 10), Grey",1403.72,38,14.0,Flash Memory Solid State,2.9,16,4.7,asus,1,amd
551,"Acer Chromebook 14 CB514-1HT - (Intel Pentium N4200, 4GB RAM, 128GB eMMC, 14 inch Full HD touchscreen display, Chrome OS, Gold)",464.84,79,14.0,Flash Memory Solid State,1.1,4,4.5,acer,0,unknown
552,"Microsoft Surface Book 3 13.5-Inch Notebook (Silver) - (Intel i5, 8GB RAM, 256GB SSD, Windows 10 Home, 2020 Model)",1415.0,59,13.0,Flash Memory Solid State,1.2,8,4.2,other_brand,0,i5
553,DELL - NOTEBOOK B2C VOSTRO 3501 I3-1005G1 8GB 256GB 15.6IN W10P UK,650.0,1,15.6,SSD,1.2,8,5.0,dell,0,i3
554,"MSI GE66 Raider 10SF-041 - 15.6 Inch Full HD 240hz Gaming Laptop, Intel Core i7-10750H, NVIDIA GeForce RTX 2070, 16 GB RAM, 1TB NVMe SSD, Windows 10 Home",1715.46,19,15.6,SSD,2.6,16,4.2,other_brand,1,i7
555,"Razer Blade 15 Base Model (2020): Gaming Laptop with 15.6 Inch 4K-OLED Base Model, Intel Core i7, NVIDIA GeForce RTX 2070, 16 GB RAM, 512 GB SSD, Chroma RGB Lighting | UK QWERTY Layout",1529.98,286,15.6,Flash Memory Solid State,5.0,16,4.3,other_brand,1,i7
556,"Dell G7 7790 17.3-inch FHD IPS Gaming Laptop - (Abyss Grey) Intel-Core i5-9300H, 8 GB RAM, 128 GB SSD + 1 TB HDD, NVIDIA GeForce GTX 1660 Ti with 6GB GDDR6, Fingerprint reader, Windows 10 Home",1045.67,12,17.3,Flash Memory Solid State,4.0,8,4.0,dell,1,i5
557,"Lenovo X230 12in Intel Core i5 2.60GHz, 8GB Ram, 256GB SSD, Windows 10 Professional (Renewed)",319.99,3,12.5,SSD,2.6,8,3.8,lenovo,0,i5
558,"HP OMEN 15-dc1044na 15.6 Inch FHD 144HZ Gaming Laptop, Intel Core i7-9750H, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 2060 (6 GB Dedicated) Graphics, Windows 10 Home - Black",1499.0,89,15.6,Flash Memory Solid State,2.6,16,4.2,hp,1,i7
559,"Lenovo IdeaPad Flex 3 11.6 Inch HD 2-in-1 Laptop - (Intel Celeron, 4 GB RAM, 32 GB eMMC, Chrome OS) - Almond",319.0,75,11.6,EMMC,1.1,4,4.5,lenovo,0,unknown
560,"ASUS 15.6"" IPS FHD, i3-1005G1, Intel UMA, 8GB DDR4, 256GB NVMe SSD, Backlit Chiclet KB, WiFi 5, BT 4.1, Silver, WIN 10 PRO",529.0,2,15.6,SSD,3.4,8,2.0,asus,0,i3
561,"ASUS ROG Zephyrus GX502GW 15.6 Inch Full HD 240 Hz Gaming Laptop - (Black) (Intel i7-9750H, Nvidia GeForce RTX 2070 8 GB , 1 TB PCI-e SSD, 32 GB RAM, Per Key RGB)",2036.22,8,15.6,Others,2.6,16,3.4,asus,1,i7
562,"HP EliteBook 820 G2 12.5-inch Ultrabook (Intel Core i7 5th Gen, 8GB Memory, 180GB SSD, WiFi, WebCam, Windows 10 Professional 64-bit) (Renewed)",390.0,36,12.5,SSD,2.3,8,4.0,hp,0,i7
563,"ASUS ZenBook Flip UM462DA Full HD 14"" Touchscreen Laptop (AMD Ryzen 7 3700U, 16GB RAM, 512GB PCIe SSD, LED-NumberPad) - Includes Stylus Pen, Grey",779.97,51,14.0,Flash Memory Solid State,3.0,16,4.3,asus,0,amd
564,"Apple MacBook Pro (16-Inch, 16GB RAM, 512GB Storage) - Silver",2129.0,646,16.0,Flash Memory Solid State,1.6,16,4.6,apple,0,unknown
565,"Microsoft Surface Laptop 3 Ultra-Thin 15” Touchscreen Laptop (Platinum) - AMD Ryzen 7 3780U, 16GB RAM, 512GB SSD, Windows 10 Home, 2019 Edition",1629.0,353,15.0,SSD,2.1,16,4.6,other_brand,0,amd
566,"HP OMEN 17-cb0005na 17.3 Inch FHD 144 Hz Gaming Laptop, Intel Core i7-9750H, 16 GB RAM, 512 GB SSD, 1 TB HDD, NVIDIA GeForce RTX 2060 (6 GB GDDR6 Dedicated) Graphics, Windows 10 Home - Black",1699.0,32,17.3,Others,2.6,16,4.4,hp,1,i7
567,"Apple MacBook Pro (13-inch, 16GB RAM, 512GB SSD Storage, Magic Keyboard) - Space Grey (Latest Model)",1555.0,843,13.0,Flash Memory Solid State,2.0,512,4.7,apple,0,unknown
568,Apple MacBook Air A1466 (MJVE2LL/A - Early 2015) 13in Core i5 1.6GHz 4GB Ram 128GB SSD Mac OSX Sierra (Renewed),380.8,16,13.0,SSD,1.6,4,4.0,apple,0,i5
569,"Acer ConceptD 7 CN715-71 15.6 Inch Creator Laptop (Intel Core i7-9750H, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 2060, 4K Ultra HD Display, Windows 10 Pro, White)",1850.14,5,15.6,Flash Memory Solid State,2.6,16,5.0,acer,1,i7
570,"Razer Blade 15 Advanced Model 2019 (15.6 Inch Full-HD Display) Gaming Notebook (Intel Core i7-9750H, 16GB RAM, 256GB SSD, NVIDIA GeForce RTX 2070 Max-Q, Win 10, UK-Layout), Black",1480.0,178,15.6,Flash Memory Solid State,4.5,16,4.3,other_brand,1,i7
571,"Apple MacBook Air 13"" (2017) - Core i5 1.8GHz, 8GB RAM, 128GB SSD (Renewed) …",665.07,46,13.3,SSD,1.8,8,4.3,apple,0,i5
572,"ASUS VivoBook X413JA 14 inch Full HD Laptop (Intel i7-1065G7, 8GB RAM, 512GB SSD, Wi-Fi 6, Windows 10)",749.99,135,14.0,SSD,1.3,8,4.1,asus,0,i7
573,"Alienware m17 R3 17.3 Inch FHD Gaming Laptop, Intel Core i7-10750H, 144Hz, 7ms 300-nits 72% NTSC Colour Gamut Display, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2070 SUPER 8 GB GDDR6, Win 10 Home",2449.0,39,17.3,Flash Memory Solid State,5.1,16,4.2,other_brand,1,i7
574,"Microsoft Surface Laptop 3 Ultra-Thin 13.5” Touchscreen Laptop (Platinum) - Intel 10th Gen Quad Core i7, 16GB RAM, 512GB SSD, Windows 10 Home, 2019 Edition",1599.0,353,13.5,SSD,2.1,16,4.6,other_brand,0,i7
575,"HP Pavilion 15-cw1017na 15.6"" FHD Touchscreen Laptop, AMD Ryzen™ 3 3300U, Radeon™ Vega 6 Graphics, 8GB DDR4, 512GB NVMe SSD, Wireless 11ac & Bluetooth 4.2, Windows 10 Pro - Non HP Plain Box (Renewed)",799.99,2,15.6,SSD,3.5,8,4.5,hp,1,amd
576,"APPLE MACBOOK PRO A1278 MD101 CORE I5 2.5GHZ, 8GB RAM, 500GB HDD, 13.3in SCREEN (Renewed)",455.0,143,13.3,HDD,2.5,8,4.1,apple,0,i5
577,Apple MacBook Air A1466 (MJVE2LL/A - Early 2015) 13in Core i5 1.6GHz 8GB Ram 128GB SSD Mac OSX Sierra (Renewed),510.0,12,13.0,SSD,1.6,8,4.4,apple,0,i5
578,"Razer Blade 15 Gaming Laptop (2020): with 15.6 Inch, 4K OLED, Intel Core i7, NVIDIA GeForce RTX 2080 S, 16 GB RAM, 1 TB SSD, CNC Aluminum, Chroma RGB Lighting | UK QWERTY Layout",2498.99,286,15.6,Flash Memory Solid State,5.1,16,4.3,other_brand,1,i7
579,"ASUS 15 X509JA-EJ028T - Core i5 1035G1 / 1 GHz - Win 10 Home 64-bit - 8 GB RAM - 256 GB SSD - 15.6"" TN 1920 x 1080 (Full HD) @ 60 Hz - HD Graphics 520 - 802.11ac, Bluetooth - slate grey",634.23,17,15.6,Flash Memory Solid State,1.0,8,4.8,asus,1,i5
580,"Dell Inspiron 13 7391 2-in-1 13.3 Inch FHD Touchscreen Convertible Laptop with Active Pen (Black) Intel Core i5-10210U, 8 GB RAM, 512 GB SSD, FINGERPRINT READER, Windows 10 Home",908.82,23,13.3,Flash Memory Solid State,1.6,8,4.3,dell,0,i5
581,"ASUS Zephyrus G14 GA401QM 14 inch QHD 120Hz Gaming Laptop (AMD Ryzen 9-5900HS, Nvidia GeForce RTX 3060, 32GB RAM, 1TB SSD, Windows 10) With LED lighting",1798.99,24,14.0,SSD,3.1,32,3.9,asus,1,amd
582,"Acer ConceptD 7 Pro CN715-71P 15.6 Inch Creator Laptop (Intel Core i7-9750H, 16GB RAM, 1TB SSD, NVIDIA Quadro RTX 3000, 4K Ultra HD Display, Windows 10 Pro, White)",2299.99,5,15.6,Flash Memory Solid State,2.6,16,5.0,acer,1,i7
583,"Microsoft Surface Book 3 15-Inch Notebook (Silver) - (Intel i7, 16GB RAM, 256GB SSD, 1660Ti NVIDIA Graphics, Windows 10 Home, 2020 Model)",1948.0,59,15.0,Flash Memory Solid State,1.3,16,4.2,other_brand,1,i7
584,"Apple Mac mini (3.0GHz 6-core 8th-generation Intel Core i5 processor, 8GB RAM, 512GB) - Previous Model",899.0,106,16.0,Flash Memory Solid State,3.0,512,4.6,apple,0,i5
585,"ASUS Chromebook 15 C523NA (Intel Pentium N4200 Processor, 15.6"" Full HD Screen, 64GB eMMC Storage, 8 GB RAM, Chrome OS)",399.99,3,15.6,Others,1.1,8,3.8,asus,0,unknown
586,"Acer Swift 3 Thin & Light Laptop, 14"" Full HD IPS, AMD Ryzen 7 4700U Octa-Core with Radeon Graphics, 8GB LPDDR4, 512GB NVMe SSD, Wi-Fi 6, Backlit KB, Fingerprint Reader, Alexa Built-in, SF314-42-R9YN",1299.99,1823,14.0,Others,4.1,8,4.6,acer,1,amd
587,"New Apple iMac Pro (27-inch, 32GB RAM, 1TB SSD Storage)",4799.37,1,27.0,Flash Memory Solid State,3.3,32,4.0,apple,0,unknown
588,"Apple MacBook Pro Retina Display 13"" (Late 2013) - Core i5 2.4GHz, 4GB RAM, 128GB SSD (Renewed)",535.0,21,13.3,HDD,2.4,4,4.2,apple,0,i5
589,"Lenovo ThinkBook 14 Core i7 16GB 512GB SSD 14"" Win10 Pro Laptop",909.99,2,14.0,Others,1.0,512,5.0,lenovo,0,i7
590,Apple MacBook Air 13 inches A1466 (Early 2015) - Core i5-5250U 1.6GHz - 8GB RAM - 256GB SSD - WiFi - MAC OSX (Renewed),570.0,34,13.0,SSD,2.4,8,4.2,apple,0,i5
591,"Dell Latitude 3410 14"" FHD laptop (Black) Intel Core i5-10210U, 8 GB RAM, 256 GB SSD, Win 10 Pro",799.13,2,14.0,Flash Memory Solid State,1.6,256,4.5,dell,0,i5
592,"HP 14"" Chromebook - AMD A4 - 32 GB eMMC - Blue",254.9,2,14.0,EMMC,2.0,4,3.0,hp,0,amd
593,"Lenovo IdeaPad S540 15.6 Inch FHD Laptop - (Intel Core i5, 8 GB RAM, 256 GB SSD, Windows 10 Home) - Mineral Grey",628.51,76,15.6,SSD,1.6,8,4.5,lenovo,0,i5
594,"APPLE MACBOOK PRO A1278 MD101 CORE I5 2.5GHZ, 4GB RAM, 500GB HDD, 13.3in SCREEN (Renewed)",476.98,30,13.3,HDD,2.5,4,4.1,apple,0,i5
595,"HP Envy x360 15-cp0598sa (4RE10EA) 15.6"" [AMD Ryzen 5 2500U, 8GB RAM, 1TB HDD + 128GB SSD, AMD Vega 8 Graphics, Windows 10, Dark Ash Silver]",1099.0,6,15.6,SATA,2.0,8,3.9,hp,1,amd
596,"Apple MacBook Air 13"" (Early 2015) - Core i5 1.6GHz, 8GB RAM, 256GB SSD (Renewed)",577.0,68,13.3,SSD,1.6,8,4.1,apple,0,i5
597,"Lenovo ThinkPad L13 Yoga Core i7-10510U 16GB 512GB SSD 13.3 Inch FHD Windows 10 Pro Convertible Laptop, 20R5000SUK",1124.38,3,13.3,SSD,1.0,16,3.7,lenovo,0,i7
598,"Apple MacBook Pro 13 inches (Early 2015) - Core i5 2.9 GHz, 8GB RAM, 512GB SSD (Renewed)",750.0,9,13.3,SSD,2.9,8,4.8,apple,0,i5
599,Lenovo IdeaPad Yoga C630 Iron Grey 13.3 inch FHD - SDM850 Qualcomm 2.841GH 8GB 128GB UFS2.1 Win10S 1yr Depot,508.98,4,13.3,Others,2.96,128,3.7,lenovo,0,unknown
600,"Dell G7 17 7000 17.3-inch FHD 144 Hz IPS Anti-Glare LED Gaming Laptop - Intel-Core i7-9750H, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 2060 with 6GB GDDR6, Fingerprint Reader, Windows 10 Home",1543.4,19,17.3,Flash Memory Solid State,4.1,16,3.6,dell,1,i7
601,"MSI GE66 Raider 10UH-002UK Full HD 300 Hz 15.6 Inch Gaming Laptop (Intel i7-10870H, NVIDIA GeForce RTX 3080 16 GB, 2TB NVMe PCIe Gen3x4 SSD, 32 GB RAM, Wi-Fi 6, 99.9Whr) Titanium Blue-Black",3298.99,1,15.6,SSD,4.8,2,4.0,other_brand,1,i7
602,"Apple MacBook Pro (15-Inch, previous model, 16GB RAM, 512GB Storage) - Silver",2699.0,90,15.0,Flash Memory Solid State,1.6,16,4.2,apple,0,unknown
603,"GPD Micro PC Windows 10 PRO Portable Mini Computer IT Professionals ; Intel Celeron, HD Graphics 600; 8GB RAM, 256GB NGFF SSD; 1GB/s Ethernet, RS-232 Input, Dual-Band Wi-Fi, BT 4.2 [MICROPC-256GB]",403.96,55,6.0,SSD,1.1,8,4.5,other_brand,1,unknown
604,"Acer Swift 3 SF314-57 14-inch Laptop - (Intel Core i5-1065G7, 8GB RAM, 512GB SSD, Full HD Display, Windows 10, Iron)",816.61,21,14.0,Others,1.3,8,4.3,acer,0,i5
605,"Lenovo 14e Chromebook 14"" Touch Laptop - AMD A4 1.6GHz CPU, 4GB RAM, 64GB eMMC, Google Chrome",379.99,1,14.0,Others,2.1,4,5.0,lenovo,0,amd
606,"HP 255 G8 15.6-inch Laptop, AMD Ryzen 5 3500U Quad Core APU, 16 GB RAM, 2 TB SSD, Windows 10 Pro",949.0,12,15.6,SSD,3.7,16,4.6,hp,0,amd
607,"HP 255 G8 15.6-inch Laptop, AMD Ryzen 5 3500U Quad Core APU, 8 GB RAM, 2 TB SSD, Windows 10 Pro",899.0,3,15.6,SSD,3.7,8,3.5,hp,0,amd
608,"Apple MacBook Pro (16-Inch, 16GB RAM, 512GB Storage) - Space Grey",2099.0,646,16.0,Flash Memory Solid State,1.6,16,4.6,apple,0,unknown
609,"Apple MacBook Air 13inches (Mid 2013) - Core i5 1.3GHz, 4GB RAM, 128GB SSD (Renewed)",399.0,27,13.3,SSD,1.3,4,4.2,apple,0,i5
610,"Apple MacBook Pro 13in (Retina Early 2015) - Core i5 2.7GHz, 8GB RAM, 128GB SSD (Renewed)",650.0,25,13.3,SSD,2.7,8,4.6,apple,0,i5
611,"Dell G3 15.6 inch FHD 60Hz 220 nits IPS Anti-Glare LED Backlit Narrow Border Gaming laptop, Intel Core i5-10300H, 8 GB RAM, 512 GB SSD, NVIDIA GTX 1650 4GB GDDR6, Win 10 Home",782.82,46,15.6,Flash Memory Solid State,4.5,8,4.2,dell,1,i5
612,"Acer Chromebook 14 CB514-1HT - (Intel Pentium N4200, 4GB RAM, 128GB eMMC, 14 inch Full HD touchscreen display, Chrome OS, Silver)",399.99,79,14.0,Flash Memory Solid State,1.1,4,4.5,acer,0,unknown
613,"Apple MacBook Air 11 inch (Early 2015) - Core i5 1.6GHz, 4GB RAM, 128GB SSD (Renewed)",440.0,92,11.0,SSD,1.6,4,4.3,apple,0,i5
614,"New Apple Mac mini with Apple M1 Chip (8GB RAM, 256GB SSD)",648.45,267,27.0,Flash Memory Solid State,3.0,8,4.6,other_brand,0,unknown
615,"Dell XPS 15 7590 15.6 inch 4K UHD Touchscreen, Intel Core i7-9750H, InfinityEdge IPS 2019 Laptop (Silver) 16 GB RAM, 512 GB SSD, Nvidia GeForce GTX 1650 with 4GB GDDR5, FINGERPRINT READER, W10 Home",1814.2,82,15.6,Flash Memory Solid State,2.6,16,4.1,dell,1,i7
616,"HP 11a-nb0002na Chromebook 11.6 Inch HD Display, (Ash Gray) (Intel Celeron N3350, 4 GB RAM, 32 GB eMMC, 100 GB Google One, 1 Year Subscription Included)",199.99,326,11.6,EMMC,1.1,4,4.6,hp,0,unknown
617,"ASUS C434 Full HD 14 Inch Touchscreen ChromeBook (Intel M3-8100Y Processor, 128 GB eMMC, 4 GB RAM, 360 Degree Full HD Rotatable NanoEdge Touchscreen), Silver",499.0,705,14.0,Others,1.1,4,4.5,asus,0,unknown
618,"Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS Display, AMD Ryzen 5 3500U, Vega 8 Graphics, 8GB DDR4, 256GB SSD, Backlit Keyboard, Windows 10 Home, A515-43-R5RE, Silver",999.99,436,15.6,Others,3.7,8,4.8,acer,1,amd
619,16-Inch Touch Bar Mac Space Grey 2.3ghz 8-Core i9 32GB 1TB SSD 5500M 8GB Deecies Limited Laptop Pro Book,3229.0,1,16.0,SSD,2.3,32,5.0,other_brand,0,i9
620,"Apple MacBook Air 13"" (Mid 2013) - Core i5 1.3GHz, 4GB RAM, 128GB SSD (Renewed)",481.05,12,13.3,SSD,1.3,4,4.1,apple,0,i5
621,HUAWEI Matebook 13 2019(Wright-W19G) WIN Home(Intel I5 8 GB+512 GB+MX250),698.99,74,13.0,Flash Memory Solid State,3.4,8,4.2,other_brand,0,i5
622,"Dell Venue 11 Pro 7139 - 10.8"" Touchscreen - i5-4300Y 1.6GHz CPU - 8GB RAM - 256GB SSD - Windows 10 Home (Renewed)",249.99,2,10.8,SSD,1.6,8,2.5,dell,0,i5
623,"Acer Chromebook 315 CB315-3HT - (Intel Pentium N5000, 4GB RAM, 64GB eMMC, 15.6 inch Full HD Touchscreen Display, Chrome OS, Silver)",349.99,12,15.6,Others,2.7,4,4.4,acer,0,unknown
624,"Apple MacBook Pro (13-inch, 16GB RAM, 1TB SSD Storage, Magic Keyboard) - Space Grey (Latest Model)",1799.0,843,13.0,Flash Memory Solid State,2.0,16,4.7,apple,0,unknown
625,"MSI GF75 Thin 10SCSR-414UK - 17.3 Inch Full HD 144 Hz Gaming Laptop, Intel Core i7-10750H, NVIDIA GTX 1650Ti, 5 GB RAM, 512 GB NVMe SSD, Windows 10",898.99,1,17.3,Flash Memory Solid State,2.6,8,5.0,other_brand,1,i7
